numero,capitulo,CODIGO,DESCRIPCION,TIEMPO ESTANDAR
2,NEOPLASIAS,C41.4,"Neoplasia maligna de huesos de pelvis, sacro y cóccix",120
2,NEOPLASIAS,C43,Melanoma maligno de piel,90
2,NEOPLASIAS,C44,Otras neoplasias malignas y las no especificadas de piel,20
2,NEOPLASIAS,C44.91,"Carcinoma basocelular de piel, localización no especificada",20
2,NEOPLASIAS,C44.92,"Carcinoma de células escamosas de piel, localización no especificada",20
2,NEOPLASIAS,C46,Sarcoma de Kaposi,90
2,NEOPLASIAS,C49.8,Neoplasia maligna de localizaciones contiguas de tejido conjuntivo y tejidos blandos,120
2,NEOPLASIAS,C50,Neoplasia maligna de mama,210
2,NEOPLASIAS,C50.01,"Neoplasia maligna de pezón y areola, femeninos ",180
2,NEOPLASIAS,C50.029,"Neoplasia maligna de pezón y areola, mama masculina no especificada",180
2,NEOPLASIAS,C51.9,"Neoplasia maligna de vulva, no especificada",90
2,NEOPLASIAS,C52,Neoplasia maligna de vagina,60
2,NEOPLASIAS,C53,Neoplasia maligna de cuello de útero,90
2,NEOPLASIAS,C53.0,Neoplasia maligna de endocérvix,90
2,NEOPLASIAS,C53.1,Neoplasia maligna de exocérvix,90
2,NEOPLASIAS,C53.8,Neoplasia maligna de localizaciones contiguas de cuello uterino,90
2,NEOPLASIAS,C53.9,"Neoplasia maligna de cuello de útero, no especificada",90
2,NEOPLASIAS,C54,Neoplasia maligna de cuerpo de útero,120
2,NEOPLASIAS,C54.0,Neoplasia maligna de istmo de útero,120
2,NEOPLASIAS,C54.1,Neoplasia maligna de endometrio,120
2,NEOPLASIAS,C54.2,Neoplasia maligna de miometrio,120
2,NEOPLASIAS,C54.3,Neoplasia maligna de fondo de útero,120
2,NEOPLASIAS,C54.8,Neoplasia maligna de localizaciones contiguas de cuerpo de útero,120
2,NEOPLASIAS,C54.9,"Neoplasia maligna de cuerpo de útero, no especificada",120
2,NEOPLASIAS,C56,Neoplasia maligna de ovario,180
2,NEOPLASIAS,C57.9,"Neoplasia maligna de órgano genital femenino, no especificada",180
2,NEOPLASIAS,C60,Neoplasia maligna de pene,120
2,NEOPLASIAS,C61,Neoplasia maligna de próstata,120
2,NEOPLASIAS,C62,Neoplasia maligna de testículo,120
2,NEOPLASIAS,C63.7,Neoplasia maligna de otros órganos genitales masculinos especificados,120
2,NEOPLASIAS,C65,Neoplasia maligna de pelvis renal,120
2,NEOPLASIAS,C66,Neoplasia maligna de uréter,90
2,NEOPLASIAS,C67,Neoplasia maligna de vejiga,60
2,NEOPLASIAS,C68,Neoplasia maligna de otros órganos urinarios y los no especificados,90
2,NEOPLASIAS,C68.0,Neoplasia maligna de uretra,90
2,NEOPLASIAS,C68.1,Neoplasia maligna de glándulas parauretrales,90
2,NEOPLASIAS,C69,Neoplasia maligna del ojo y sus anejos,120
2,NEOPLASIAS,C70.0,Neoplasia maligna de meninges cerebrales,180
2,NEOPLASIAS,C70.1,Neoplasia maligna de meninges espinales,180
2,NEOPLASIAS,C71,Neoplasia maligna de cerebro,180
2,NEOPLASIAS,C71.6,Neoplasia maligna de cerebelo,180
2,NEOPLASIAS,C71.9 ,"Neoplasia maligna de cerebro, no especificada",180
2,NEOPLASIAS,C72.9,"Neoplasia maligna de sistema nervioso central, no especificado",120
2,NEOPLASIAS,C73,Neoplasia maligna de glándula tiroides,90
2,NEOPLASIAS,C74,Neoplasia maligna de glándula suprarrenal,120
2,NEOPLASIAS,C75.9,"Neoplasia maligna de glándula endocrina, no especificada",90
2,NEOPLASIAS,C76.2,Neoplasia maligna de abdomen,180
2,NEOPLASIAS,C76.8,Neoplasia maligna de otras localizaciones mal definidas especificadas,90
2,NEOPLASIAS,C78.7,Neoplasia maligna secundaria de hígado y vías biliares intrahepáticas,180
2,NEOPLASIAS,C81,Linfoma de Hodgkin,180
2,NEOPLASIAS,C81.0,Linfoma de Hodgkin de predominio linfocítico nodular,180
2,NEOPLASIAS,C81.1,Linfoma de Hodgkin clásico tipo esclerosis nodular.,180
2,NEOPLASIAS,C81.2,Linfoma de Hodgkin clásico de celularidad mixta,180
2,NEOPLASIAS,C81.3,Linfoma de Hodgkin clásico con depleción linfocítica,180
2,NEOPLASIAS,C81.90,"Linfoma de Hodgkin, no especificado, localización no especificada",180
2,NEOPLASIAS,C82,Linfoma folicular,180
2,NEOPLASIAS,C82.0,Linfoma folicular grado I,90
2,NEOPLASIAS,C82.1,Linfoma folicular grado II,90
2,NEOPLASIAS,C82.2,"Linfoma folicular grado III, no especificado",180
2,NEOPLASIAS,C82.8,Otros tipos de linfoma folicular,180
2,NEOPLASIAS,C83.0,Linfoma de células B de células pequeñas,180
2,NEOPLASIAS,C83.1,Linfoma de células del manto,180
2,NEOPLASIAS,C83.3,Linfoma difuso de células B grandes,180
2,NEOPLASIAS,C83.5,Linfoma linfoblástico (difuso),180
2,NEOPLASIAS,C83.7,Linfoma de Burkitt,180
2,NEOPLASIAS,C83.8,Otros tipos de linfoma no folicular,180
2,NEOPLASIAS,C83.9,"Linfoma (difuso) no folicular, no especificado",180
2,NEOPLASIAS,C84,Linfoma de células T/NK maduras,180
2,NEOPLASIAS,C84.0,Micosis fungoide,90
2,NEOPLASIAS,C84.1,Enfermedad de Sézary,90
2,NEOPLASIAS,C85,Otros tipos de linfoma no Hodgkin y los no especificados,180
2,NEOPLASIAS,C90,Mieloma múltiple y tumores malignos de células plasmáticas,180
2,NEOPLASIAS,C91,Leucemia linfoide,210
2,NEOPLASIAS,C91.0,Leucemia linfoblástica aguda (LLA),210
2,NEOPLASIAS,C91.1,Leucemia linfocítica crónica de células B,210
2,NEOPLASIAS,C91.3,Leucemia prolinfocítica de tipo células B,210
2,NEOPLASIAS,C91.4,Leucemia de células peludas,210
2,NEOPLASIAS,C91.5,Linfoma/Leucemia de células T adultas (asociado a HTLV-1),210
2,NEOPLASIAS,C91.6,Leucemia prolinfocítica tipo células T,210
2,NEOPLASIAS,C91.A ,Leucemia de células B maduras tipo Burkitt,210
2,NEOPLASIAS,C91.Z,Otros tipos de leucemia linfoide,210
2,NEOPLASIAS,C92,Leucemia mieloide,210
2,NEOPLASIAS,C92.0,Leucemia mieloblástica aguda,210
2,NEOPLASIAS,C92.1,"Leucemia mieloide crónica, BCR/ABL positiva",210
2,NEOPLASIAS,C92.2,"Leucemia mieloide crónica atípica, BCR/ABL negativa",210
2,NEOPLASIAS,C92.3,Sarcoma mieloide,201
2,NEOPLASIAS,C92.4,Leucemia promielocítica aguda,210
2,NEOPLASIAS,C92.5,Leucemia mielomonocítica aguda,210
2,NEOPLASIAS,C92.9,"Leucemia mieloide, no especificada",210
2,NEOPLASIAS,C92.Z,Otros tipos de leucemia mieloide,210
2,NEOPLASIAS,C93,Leucemia monocítica,210
2,NEOPLASIAS,C94,Otras leucemias de tipo celular especificado,210
2,NEOPLASIAS,C95.9,"Leucemia, no especificada",180
2,NEOPLASIAS,D00,"Carcinoma in situ de cavidad oral, esofágo y estómago",60
2,NEOPLASIAS,D01,Carcinoma in situ de otros órganos digestivos y de no especificados,60
2,NEOPLASIAS,D02.0,Carcinoma in situ  de laringe,60
2,NEOPLASIAS,D02.1,Carcinoma in situ  de tráquea,60
2,NEOPLASIAS,D02.2,Carcinoma in situ  de bronquio y pulmón,60
2,NEOPLASIAS,D02.4,Carcinoma in situ de aparato respiratorio no especificado,60
2,NEOPLASIAS,D03,Melanoma in situ,30
2,NEOPLASIAS,D04,Carcinoma in situ de piel,15
2,NEOPLASIAS,D05,Carcinoma in situ de mama,60
2,NEOPLASIAS,D06,Carcinoma in situ de cuello uterino,60
2,NEOPLASIAS,D07.39,Carcinoma in situ de otros órganos genitales femeninos,60
2,NEOPLASIAS,D09.3,Carcinoma in situ de tiroides y otras glándulas endocrinas,60
2,NEOPLASIAS,D09.8,Carcinoma in situ de otras localizaciones especificadas,60
2,NEOPLASIAS,D09.9,Carcinoma in situ localización no especificada,60
2,NEOPLASIAS,D10.0,Neoplasia benigna de labio,15
2,NEOPLASIAS,D10.1,Neoplasia benigna de la lengua,30
2,NEOPLASIAS,D10.2,Neoplasia benigna de suelo de la boca,30
2,NEOPLASIAS,D10.30,Neoplasia benigna de parte no especificada de la boca,30
2,NEOPLASIAS,D10.39,Neoplasia benigna de otras partes de la boca,30
2,NEOPLASIAS,D10.4,Neoplasia benigna de amígdala,30
2,NEOPLASIAS,D10.5,Neoplasia benigna de otras partes de orofaringe,30
2,NEOPLASIAS,D10.6,Neoplasia benigna de nasofaringe,30
2,NEOPLASIAS,D10.7,Neoplasia benigna de hipofaringe,30
2,NEOPLASIAS,D10.9,"Neoplasia benigna de faringe, no especificada",30
2,NEOPLASIAS,D11,Neoplasia benigna de glándula salivales mayores,30
2,NEOPLASIAS,D12.0,Neoplasia benigna de ciego,60
2,NEOPLASIAS,D12.1,Neoplasia benigna de apéndice,60
2,NEOPLASIAS,D12.6,"Neoplasia benigna de colon, no especificada",60
2,NEOPLASIAS,D12.8,Neoplasia benigna de recto,60
2,NEOPLASIAS,D12.9,Neoplasia benigna de ano y canal anal,40
2,NEOPLASIAS,D13.0,Neoplasia benigna de esófago,60
2,NEOPLASIAS,D13.1,Neoplasia benigna de estómago,60
2,NEOPLASIAS,D13.2,Neoplasia benigna de duodeno,60
2,NEOPLASIAS,D13.30,Neoplasia benigna de parte no especificada de intestino delgado,60
2,NEOPLASIAS,D13.39,Neoplasia benigna de otras partes de intestino delgado,60
2,NEOPLASIAS,D13.4,Neoplasia benigna de hígado,60
2,NEOPLASIAS,D13.5,Neoplasia benigna de conductos biliares extrahepáticos,60
2,NEOPLASIAS,D13.6,Neoplasia benigna de páncreas,60
2,NEOPLASIAS,D13.7,Neoplasia benigna de páncreas endocrino,60
2,NEOPLASIAS,D13.9,Neoplasia benigna de sitios mal definidos dentro de aparato digestivo,60
2,NEOPLASIAS,D14.0,"Neoplasia benigna de oído medio, cavidad nasal y senos accesorios",30
2,NEOPLASIAS,D14.1,Neoplasia benigna de laringe,60
2,NEOPLASIAS,D14.2,Neoplasia benigna de tráquea,60
2,NEOPLASIAS,D14.30,Neoplasia benigna de bronquio y pulmón ,60
2,NEOPLASIAS,D14.4,"Neoplasia benigna de aparato respiratorio, no especificada",60
2,NEOPLASIAS,D15.7,Neoplasia benigna de otros órganos intratorácicos especificados,60
2,NEOPLASIAS,D15.9,"Neoplasia benigna de órgano intratorácico, no especificado",60
2,NEOPLASIAS,D16,Neoplasia benigna de hueso y cartílago articular,60
2,NEOPLASIAS,D17,Neoplasia lipomatosa benigna,15
2,NEOPLASIAS,D21,Otras neoplasias benignas tejido conectivo y de otros tejidos blandos,30
2,NEOPLASIAS,D22,Nevus melanocíticos,20
2,NEOPLASIAS,D23,Otras neoplasias benignas de piel,15
2,NEOPLASIAS,D24,Neoplasia benigna de mama,45
2,NEOPLASIAS,D25,Leiomioma de útero,45
2,NEOPLASIAS,D26,Otros tumores benignos de útero,45
2,NEOPLASIAS,D27,Neoplasia benigna de ovario,45
2,NEOPLASIAS,D28,Neoplasia benigna de otros órganos genitales femeninos y los no especificados ,45
2,NEOPLASIAS,D29,Neoplasia benigna de órganos genitales masculinos,45
2,NEOPLASIAS,D30,Neoplasia benigna de órganos urinarios,60
2,NEOPLASIAS,D31,Neoplasia benigna de ojo y sus anexos,45
2,NEOPLASIAS,D33,Neoplasia benigna de cerebro y otras partes de sistema nervioso central,90
2,NEOPLASIAS,D34,Neoplasia benigna de glándula tiroides,60
2,NEOPLASIAS,D35,Neoplasia benigna de otras glándulas endocrinas y las no especificadas,60
2,NEOPLASIAS,D36.0,Neoplasia benigna de ganglios linfáticos,30
2,NEOPLASIAS,D36.7,Neoplasia benigna de otras localizaciones especificados,60
2,NEOPLASIAS,D36.9,"Neoplasia benigna, localización no especificada",60
2,NEOPLASIAS,D49,Neoplasia de comportamiento no especificado,60
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D50.0,Anemia ferropénica secundaria a pérdida de sangre (crónica),20
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D50.8,Otras anemias por carencia de hierro,20
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D50.9,Anemia ferropénica no especificada,20
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D51.0,Anemia perniciosa,30
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D53.8,Anemia por escorbuto,30
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D53.9,Anemia nutricional no especificada,30
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D56.9,Talasemia no especificada,90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D57.1,Depranocitosis sin crisis,90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D58.9,"Anemia hemolítica hereditaria, no especificada",90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D61.01,Aplasia (pura) de glóbulos rojos constitucional,90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D62,Anemia posthemorrágica aguda,30
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D64.3,Otras anemias sideroblásticas,30
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D64.9,Anemia no especificada,30
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D66,Déficit hereditario del factor VIII,90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D67,Déficit congénito del factor IX,90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D68.32,Trastorno hemorrágico debido a anticoagulantes extrínsecos,30
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D69.2,Otras púrpuras no trombocitopénicas,20
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D69.3,Púrpura trombocitopénica autoinmune (PTI),90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D69.59,Otras trombocitopenias secundarias,90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D69.6,Trombocitopenia no especificada,90
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D70.9,Agranulocitosis congénita,180
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D75.89,Otras enfermedades de la sangre y órganos hematopoyéticos especificadas,60
3,ENFERMEDADES DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS,D86.9,Sarcoidosis no especificada ,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E03.2,Hipotiroidismo debido a medicamentos y otras sustancias exógenas,20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E03.8,Otros tipos de hipotiroidismo especificados,20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E03.9,"Hipotiroidismo, no especificado",20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E04.0,Bocio difuso no tóxico ,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E04.1,Nódulo tiroideo único no tóxico,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E04.2,Bocio multinodular no tóxico,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E04.9,"Bocio no tóxico, no especificado",4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E05.00,Tirotoxicosis con bocio difuso sin crisis tirotóxica ni tormenta tiroidea,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E05.01,Tirotoxicosis con bocio difuso con crisis tirotóxica o tormenta tiroidea,40
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E05.10,Tirotoxicosis con nódulo tiroideo tóxico único sin crisis tirotóxica ni tormenta tiroidea,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E05.20,Tirotoxicosis con bocio multinodular tóxico sin crisis tirotóxica ni tormenta tiroidea,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E05.90,"Tirotoxicosis, no especificada sin crisis tirotóxica ni tormenta tiroidea",30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E05.91,"Tirotoxicosis, no especificada con crisis tirotóxica o tormenta tiroidea",40
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E06.0,Tiroiditis aguda,40
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E06.1,Tiroiditis subaguda,40
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E06.3,Tiroiditis autoinmune,7
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E06.5,Otras tiroiditis crónicas ,7
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E06.9,"Tiroiditis, no especificada",20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E07,Otros trastornos de la glándula tiroides,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E08.10,Diabetes mellitus debida a afección subyacente con cetoacidosis sin coma,20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E08.311  ,Diabetes mellitus debida a afección subyacente con retinopatía diabética no especificada con edema macular,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E08.34 ,Diabetes mellitus debida a afección subyacente con retinopatía diabética no proliferativa grave,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E08.35 ,Diabetes mellitus debida a afección subyacente con retinopatía diabética proliferativa,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E08.9,Diabetes mellitus debida a afección subyacente sin complicaciones,15
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E10.11,Diabetes mellitus tipo 1 con cetoacidosis con coma,20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E10.21,Diabetes mellitus tipo 1 con nefropatía diabética,20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E10.40,"Diabetes mellitus tipo 1 con neuropatía diabética, no especificada",60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E10.42,Diabetes mellitus tipo 1 con polineuropatía diabética,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E10.65,Diabetes mellitus tipo 1 con hiperglucemia,14
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E10.9,Diabetes mellitus tipo 1 sin complicaciones ,14
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E11.21,Diabetes mellitus tipo 2 con nefropatía diabética,20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E11.40,"Diabetes mellitus tipo 2 con neuropatía diabética, no especificada",7
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E11.42,Diabetes mellitus tipo 2 con polineuropatía diabética,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E11.51,Diabetes mellitus tipo 2 con angiopatía periférica diabética sin gangrena,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E11.641,Diabetes mellitus tipo 2 con hipoglucemia con coma,14
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E11.65,Diabetes mellitus tipo 2 con hiperglucemia,14
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E11.9,Diabetes mellitus tipo 2 sin complicaciones,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E16.2,"Hipoglucemia, no especificada",7
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E20.9,"Hipoparatiroidismo, no especificado",15
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E21.1,Hiperparatiroidismo secundario,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E21.3,"Hiperparatiroidismo, no especificado",4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E22.0,Acromegalia y gigantismo hipofisario,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E22.8,Otros tipos de hiperfunción de hipófisis,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E23.0,Hipopituitarismo,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E23.2,Diabetes insípida ,20
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E23.3,"Disfunción hipotalámica, no clasificada bajo otro concepto",30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E24.0,Enfermedad de Cushing dependiente de la hipófisis ,90
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E24.2,Síndrome de Cushing inducido por fármacos,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E26.09,Otros tipos de hiperaldosteronismo primario ,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E27.40,Insuficiencia corticosuprarrenal no especificada,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E28.0,Exceso de estrógenos,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E28.1,Exceso de andrógenos,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E28.2,Síndrome de ovario poliquístico,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E28.8,"Disfunción ovárica, no especificada",4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E32.1,Absceso de timo,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E32.8,Otras enfermedades del timo,30
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E34.0,Síndrome carcinoide,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E46,Malnutrición calórico-proteica no especificada,60
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E66.01,Obesidad mórbida,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E66.9,"Obesidad, no especificada",4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E78.9,"Trastorno del metabolismo de las lipoproteínas, no especificado",4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E83.50,Trastorno del metabolismo del calcio no especificado,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E84.9,"Fibrosis quística, no especificada",14
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E87.1,Hiponatremia ,45
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E87.5,Hiperpotasemia,14
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E87.6,Hipopotasemia ,14
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E88.1,"Lipodistrofia, no clasificada bajo otro concepto",4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E88.81,Síndrome metabólico,4
4,"ENFERMEDADES ENCDOCRINAS, NUTRICIONALES Y METABÓLICAS ",E89.0,Hipotiroidismo  posprocedimiento ,20
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F01,"Demencia vascular, sin alteración del comportamiento",180
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F02.8,"Demencia en otras enfermedades clasificadas bajo otro concepto, sin alteración del comportamiento",180
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F03,Demencia no especificada,180
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F03.90,Demencia no especificada sin alteración de la conducta,180
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F05,Delirio debido a afectación fisiológica conocida,60
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F06.2,Trastorno psicótico con ideas delirantes debido a afección fisiológica conocida,90
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F06.30,"Trastorno del estado de ánimo debido a afección fisiológica conocida, no especificado",60
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F06.4,Trastorno de ansiedad debido a afección fisiológica conocida,60
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F06.8,Otros trastornos mentales especificados debidos a afecciones fisiológicas conocidas,60
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F07.0,Alteración de personalidad debida a afección fisiológica conocida,90
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F07.81,Síndrome posconmocional,90
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F10.10,"Abuso de alcohol, sin complicaciones",4
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F10.20,"Dependencia de alcohol, sin complicaciones",4
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F10.21,"Dependencia de alcohol, en remisión",4
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F10.229,"Dependencia de alcohol con intoxicación, no especificada",4
5,TRASTORNOS MENTALES Y DE COMPORTAMIENTO,F10.231,Dependencia de alcohol con delirio por abstinencia,20
